	userid	topic_num	query	docno	url	query_index	click_index	usefulness_annotation
0	21	10	港版iphone6	1110	http://www.dogefly.com/	0	0	3
1	21	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	1	3
2	21	10	港版iphone6 在哪买	6167	http://zixun.zhongsou.com/faster/24/204d3be363ff4bc853d0abff281a5d2d.html	1	0	4
3	21	10	港版iphone6 在哪买	6168	http://mobile.it168.com/a2014/0911/1665/000001665400.shtml	1	1	4
4	21	10	港版iphone6 在哪买	6171	http://tieba.baidu.com/p/3342954679	1	2	1
5	21	10	港版iphone6 运营商	6185	http://www.7edown.com/edu/article/soft_12701_1.html	2	0	4
6	21	10	港版iphone6 入关	6197	http://fj.qq.com/a/20140929/050637.htm	3	0	3
7	21	10	港版iphone6 入关	6198	http://www.customslawyer.cn/xfsd/wptg/201409/61501.html	3	1	1
8	21	10	港版iphone6 入关关税	6222	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	4	0	2
9	21	10	港版iphone6 入关关税	6227	http://iphone.tgbus.com/news/class/201409/20140910164017.shtml	4	1	4
10	21	10	港版国行iphone6 价格对比	6239	http://iphone.265g.com/faq/149700.html	6	0	2
11	21	10	港版国行iphone6 价格	6267	http://mobile.zol.com.cn/487/4873600.html	7	0	1
12	12	10	港版iphone6	1110	http://www.dogefly.com/	0	0	1
13	12	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	1	3
14	12	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	2	4
15	12	10	港版iphone6	1116	http://v.youku.com/v_show/id_XNzg2NDc1NzQw.html	0	3	1
16	12	10	港版iphone6	1115	http://www.68eg.com/bbs/forum-50-1.html	0	4	2
17	12	10	港版iphone6	1117	http://mobile.it168.com/a2014/1104/1679/000001679203.shtml	0	5	1
18	12	10	港版iphone6 价格	16707	http://iphone.tgbus.com/faq/201409/20140911141247.shtml	1	0	2
19	12	10	港版iphone6 价格	16709	http://article.pchome.net/content-1773118.html	1	1	2
20	12	10	港版iphone6 价格	16710	http://www.33lc.com/article/30948.html	1	2	1
21	12	10	港版iphone6 价格	16711	http://www.hk-phone.com/	1	3	2
22	12	10	港版iphone6 国行 价格	16726	http://www.xue163.com/37770/61590/615900560.html	2	0	1
23	12	10	港版iphone6 国行 价格	16728	http://www.33lc.com/article/37779.html	2	1	2
24	12	10	港版iphone6 国行 价格	16729	http://www.xpgod.com/article/30092.html	2	2	1
25	12	10	港版iphone6 国行 价格	16734	http://www.leiphone.com/news/201409/81b4LHtsxuGsZSkA.html	2	3	2
26	12	10	港版iphone6 国行 价格	16735	http://bj.ganji.com/shouji/1209695683x.htm	2	4	1
27	12	10	iphone6国行 价格	16742	http://www.xiazaizhijia.com/news/20140906/58428.html	3	0	1
28	12	10	港版iphone6 关税	5875	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	4	0	2
29	12	10	港版iphone6 关税	5876	http://www.bgycn.com/banshi/ttpim/20141008/173727392.html	4	1	2
30	12	10	港版iphone6 关税	5878	http://tieba.baidu.com/p/3363760872	4	2	1
31	12	10	港版iphone6 关税	5879	http://best.pconline.com.cn/jingyan/71348.html	4	3	2
32	12	10	港版iphone6 关税	5883	http://tieba.baidu.com/p/3317265968	4	4	2
33	12	10	港版iphone6 关税	5885	http://gz.ganji.com/shouji/1206070293x.htm	4	5	1
34	12	10	港版iphone6 关税	5887	http://www.xiazaizhijia.com/rjjc/58964.html	4	6	2
35	9	10	港版iphone6	1110	http://www.dogefly.com/	0	0	3
36	9	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	1	3
37	9	10	港版iphone6	1115	http://www.68eg.com/bbs/forum-50-1.html	0	2	1
38	9	10	国内 iphone6  价格  	18204	http://iphone.tgbus.com/news/class/201412/20141209100128.shtml	1	0	3
39	9	10	香港 iphone6  价格  	18222	http://store.apple.com/hk-zh/buy-iphone/iphone6	2	0	2
40	9	10	香港 iphone6  价格  	18222	http://store.apple.com/hk-zh/buy-iphone/iphone6	2	1	2
41	9	10	香港 iphone6  价格  	18223	http://www.cnr.cn/scfw/sc/2014kj/201409/t20140922_516481968.shtml	2	2	2
42	9	10	香港 iphone6   关税	18247	http://www.bestb2b.com/prod_19526307.htm	4	0	1
43	9	10	香港 iphone6   关税	18248	http://www.waaku.com/infoview8577775.html	4	1	1
44	9	10	港iphone6  国内运营商	18269	http://www.7edown.com/edu/article/soft_12701_1.html	5	0	3
45	17	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	0	2
46	17	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	1	4
47	17	10	港版iphone6 关税	5875	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	1	0	2
48	17	10	港版iphone6 关税	5876	http://www.bgycn.com/banshi/ttpim/20141008/173727392.html	1	1	1
49	17	10	港版iphone6 关税	5875	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	1	2	4
50	17	10	港版iphone6 关税	5878	http://tieba.baidu.com/p/3363760872	1	3	1
51	17	10	港版iphone6 关税	5881	http://www.verywind.com/xuexi-488748977851973412.htm	1	4	2
52	17	10	港版iphone6 关税	5883	http://tieba.baidu.com/p/3317265968	1	5	1
53	17	10	港版iphone6 关税	5884	http://ioschajian.com/ruhegoumaigangbaniphone6iphon.html	1	6	4
54	15	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	0	4
55	15	10	苹果官网	25391	http://www.apple.com.cn/ipad/	1	0	4
56	15	10	香港 超过多少钱需要交关税	25426	http://shangchang.55bbs.com/wenda/846034.html	2	0	2
57	15	10	香港 超过多少钱需要交关税	25431	http://www.bestb2b.com/business_32338195.htm	2	1	2
58	15	10	在香港买iphone 6	25454	http://iphone.tgbus.com/news/class/201409/20140926182900.shtml	3	0	4
59	25	10	港版iphone6	1110	http://www.dogefly.com/	0	0	1
60	25	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	1	1
61	25	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	2	4
62	25	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	3	1
63	25	10	如何购买港版iphone6	9340	http://mobile.it168.com/a2014/0911/1665/000001665400.shtml	1	0	4
64	25	10	如何购买港版iphone6	9344	http://jingyan.baidu.com/album/d8072ac444c079ec95cefd27.html	1	1	2
65	25	10	港版iphone6缴纳关税	24248	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	2	0	2
66	25	10	港版iphone6缴纳关税	24249	http://www.bgycn.com/banshi/ttpim/20141008/173727392.html	2	1	1
67	25	10	港版iphone6缴纳关税	24256	http://www.qgtong.com/Ask/Show.asp?QID=136944	2	2	2
68	25	10	iphone6	347	http://www.apple.com/cn/iphone-6/	3	0	2
69	6	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	0	1
70	6	10	港版iphone6	1110	http://www.dogefly.com/	0	1	3
71	6	10	在香港买iphone6	21983	http://gouwu.sz.bendibao.com/HK/2014916/640630.shtm	1	0	1
72	6	10	在香港买iphone6	21984	http://www.hi.chinanews.com/hnnew/2014-09-13/359412.html	1	1	3
73	6	10	在香港买iphone6	21985	http://www.cnxz.com.cn/yule/a/gundong/2014/1118/474473.html	1	2	2
74	6	10	港版iphone6 关税	5875	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	3	0	1
75	6	10	港版iphone6 大陆运营商	22026	http://www.jb51.net/shouji/219499.html	4	0	1
76	10	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	0	4
77	10	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	1	2
78	10	10	国内iphone6售价	9316	http://iphone.tgbus.com/news/class/201412/20141209100128.shtml	1	0	3
79	10	10	国内iphone6售价	9321	http://iphone.tgbus.com/news/class/201409/20140910164017.shtml	1	1	4
80	10	10	如何购买港版iphone6	9339	http://store.apple.com/hk-zh/iphone	2	0	1
81	10	10	如何购买港版iphone6	9340	http://mobile.it168.com/a2014/0911/1665/000001665400.shtml	2	1	4
82	14	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	0	1
83	14	10	港版iphone6 大陆iphone6	8365	http://www.33lc.com/article/37779.html	1	0	2
84	14	10	港版iphone6  价格	8377	http://www.cctime.com/html/2014-12-16/20141216131939259.htm	3	0	3
85	14	10	国行iphone6  价格	8406	http://product.pcpop.com/000705286/Index.html	4	0	3
86	14	10	国行iphone6  价格	8407	http://www.cnmo.com/price/456726.html	4	1	2
87	18	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	0	4
88	18	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	1	2
89	18	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	2	1
90	18	10	港版iphone6 关税	5875	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	1	0	2
91	18	10	港版iphone6 关税	5877	http://www.xpgod.com/article/30092.html	1	1	3
92	18	10	港版iphone6 关税	5878	http://tieba.baidu.com/p/3363760872	1	2	1
93	18	10	港版iphone6 关税	5883	http://tieba.baidu.com/p/3317265968	1	3	1
94	18	10	iphone6 港版价格	12073	http://article.pchome.net/content-1772072.html	2	0	2
95	18	10	iphone6 国行价格	12091	http://mobile.it168.com/a2014/1017/1674/000001674211.shtml	3	0	4
96	2	10	港版iphone6	1110	http://www.dogefly.com/	0	0	1
97	2	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	1	2
98	2	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	2	4
99	2	10	中国运营商支持港版iphone6	2446	http://www.xue163.com/19990/213909/2139098468140986948.html	1	0	3
100	24	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	0	3
101	24	10	港版iphone6	1110	http://www.dogefly.com/	0	1	2
102	24	10	港版iphone6	1120	http://www.ithome.com/keywords/%E6%B8%AF%E7%89%88iPhone6/	0	2	4
103	24	10	港版iphone6	2431	http://www.pcpop.com/doc/1/1048/1048445.shtml	0	3	2
104	24	10	港版iphone6	2438	http://hb.qq.com/a/20140922/008068.htm	0	4	3
105	24	10	港版iphone6价格	10679	http://www.cctime.com/html/2014-12-16/20141216131939259.htm	1	0	3
106	24	10	港版iphone6 关税	5875	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	2	0	4
107	24	10	港版iphone6 关税	5876	http://www.bgycn.com/banshi/ttpim/20141008/173727392.html	2	1	2
108	24	10	港版iphone6 关税	5878	http://tieba.baidu.com/p/3363760872	2	2	1
109	24	10	港版iphone6 关税	5881	http://www.verywind.com/xuexi-488748977851973412.htm	2	3	2
110	24	10	港版iphone6 关税	5883	http://tieba.baidu.com/p/3317265968	2	4	1
111	24	10	港版iphone6 内地运营商	10723	http://iphone.tgbus.com/tutorial/use/201409/20140910175448.shtml	4	0	3
112	11	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	0	3
113	11	10	iphone6价格	10088	http://store.apple.com/cn/buy-iphone/iphone6	1	0	3
114	11	10	iphone6国内售价	19851	http://iphone.tgbus.com/news/class/201412/20141209100128.shtml	2	0	3
115	11	10	购买港版iphone6	19877	http://mobile.it168.com/a2014/0911/1665/000001665400.shtml	3	0	4
116	11	10	港版iphone6 需不需要关税	19892	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	4	0	3
117	11	10	港版iphone6能否支持国内的通信	19928	http://www.pctowap.com/air/tech.sina.cn/apple/2014-09-24/detail-iawrnsxp2439858.d.html?vt=1&pos=18	6	0	3
118	11	10	港版iphone6能否支持国内的通信	19934	http://www.xpgod.com/article/30518.html	6	1	1
119	20	10	港版iphone6	1110	http://www.dogefly.com/	0	0	4
120	20	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	1	4
121	20	10	港版iphone6需要关税吗	22315	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	1	0	2
122	20	10	iphone6大陆售价	22333	http://www.gazx.org/content/2014-9/26/201492617493015006.htm	2	0	2
123	20	10	iphone6港版售价	22359	http://product.pcpop.com/000696155/Index.html	3	0	3
124	1	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	0	4
125	1	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	1	1
126	1	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	2	3
127	1	10	港版iphone6 购买	16197	http://mobile.it168.com/a2014/0911/1665/000001665400.shtml	1	0	4
128	1	10	港版iphone6 购买	16205	http://ioschajian.com/ruhegoumaigangbaniphone6iphon.html	1	1	3
129	1	10	港版iphone6 关税	5875	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	2	0	3
130	1	10	港版iphone6 关税	5876	http://www.bgycn.com/banshi/ttpim/20141008/173727392.html	2	1	2
131	4	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	0	3
132	4	10	港版 大陆iphone6 价格	20383	http://taobao.zol.com.cn/view_74_4772754.html	2	0	2
133	4	10	港版 iphone6关税 	20392	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	3	0	2
134	16	10	iphone6 香港售价 关税	23177	http://iphone.tgbus.com/news/class/201409/20140910164017.shtml	2	0	4
135	16	10	iphone6 香港售价 关税	23185	http://www.waaku.com/infoview8577775.html	2	1	2
136	16	10	iphone6 香港 国内网络支持	23195	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	3	0	2
137	16	10	港版iphone6  国内运营商网络支持	23231	http://www.7edown.com/edu/article/soft_12701_1.html	5	0	4
138	16	10	香港购买iphone6	1123	http://jingyan.baidu.com/album/647f0115a9a1f37f2148a8ca.html	6	0	4
139	16	10	香港购买iphone6	1124	http://tech.hexun.com/2014-11-15/170427784.html	6	1	2
140	16	10	香港购买iphone6	1125	http://www.hi.chinanews.com/hnnew/2014-09-13/359412.html	6	2	3
141	7	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	0	4
142	7	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	1	2
143	7	10	iphone6价格	10085	http://detail.zol.com.cn/274/273715/price.shtml	1	0	2
144	7	10	在香港购买iphone6价格	10111	http://gouwu.sz.bendibao.com/HK/2014916/640630.shtm	2	0	1
145	7	10	在香港购买iphone6价格	10113	http://iphone.tgbus.com/news/class/201409/20140910164017.shtml	2	1	4
146	7	10	在香港购买iphone6价格	10114	http://iphone.tgbus.com/news/class/201409/20140926182900.shtml	2	2	4
147	7	10	在香港购买iphone6价格	10115	http://www.hi.chinanews.com/hnnew/2014-09-13/359412.html	2	3	3
148	7	10	在香港购买iphone6价格	10116	http://www.hopetrip.com.hk/news/201409/114729.html	2	4	2
149	19	10	港版iphone6	1111	http://www.apple.com/hk/iphone-6/	0	0	4
150	19	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	1	4
151	19	10	香港购买iphone 关税	14421	http://www.e-to-china.com.cn/Trade/gsjz/cjwt/2011/0114/93827.html	3	0	3
152	19	10	香港购买iphone 关税	14419	http://iphone.tgbus.com/faq/201204/20120419190912.shtml	3	1	2
153	19	10	香港购买iphone 关税	14422	http://www.xnpad.com/a/phone/iphone/23081.html	3	2	2
154	19	10	香港购买iphone6 关税	1147	http://shop.szonline.net/Channel/201410/15/927326_3.shtm	4	0	4
155	19	10	香港购买iphone6 关税多少	14476	http://www.uukkuu.com/v264174592503814765/	5	0	2
156	19	10	香港购买iphone6 关税多少	14489	http://itbbs.pconline.com.cn/mobile/51790980.html	5	1	2
157	8	10	港版iphone6价格	10687	http://www.hk-phone.com/	1	0	3
158	8	10	港版iphone6价格	10686	http://store.apple.com/hk-zh/buy-iphone/iphone6	1	1	3
159	8	10	港版iphone6价格	10689	http://www.anfone.com/info/GBiphone6JG/	1	2	1
160	8	10	国内iphone6价格	13233	http://mobile.163.com/14/1010/06/A866BR9V0011179O.html	2	0	3
161	8	10	如何在香港购买iphone6	13253	http://www.hi.chinanews.com/hnnew/2014-09-13/359412.html	3	0	4
162	8	10	香港购买iphone6带回要交关税？	13272	http://tieba.baidu.com/p/3350077746	4	0	2
163	8	10	香港购买iphone6带回要交关税？	13268	http://www.xue163.com/37770/60058/600582819.html	4	1	2
164	8	10	港版iphone6支持国内网络运营商	13293	http://digi.163.com/14/0910/10/A5P9D78N00163HE0.html	5	0	3
165	3	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	0	2
166	3	10	大陆iphone6	3261	http://www.sootoo.com/content/522382.shtml	1	0	2
167	3	10	iphone6	348	http://store.apple.com/cn/buy-iphone/iphone6	2	0	3
168	3	10	iphone6 大陆 港版	3273	http://www.jb51.net/shouji/219499.html	3	0	3
169	3	10	iphone6 大陆 港版	3275	http://www.33lc.com/article/37779.html	3	1	2
170	3	10	iphone6 大陆 港版	3274	http://www.qianzhan.com/indynews/detail/346/140928-bc3b11e6.html	3	2	3
171	23	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	0	4
172	23	10	港版iphone6和内地差价	24015	http://mblog.ifeng.com/tech/digi/shouji/news?ch=0&vt=2&_gp=0&v=2&m=1&aid=88958269&mid=	1	0	3
173	23	10	港版iphone6和内地差价	24016	http://finance.sina.com.cn/chanjing/gsnews/20140916/051920300914.shtml	1	1	2
174	23	10	携港版iphone6回内地需要交关税吗	24042	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	2	0	3
175	23	10	携港版iphone6回内地需要交关税吗	24043	http://www.bgycn.com/banshi/ttpim/20141008/173727392.html	2	1	1
176	13	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	0	4
177	13	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	1	2
178	13	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	2	2
179	13	10	内地iphone6售价	24635	http://news.qiyue.com/a/2014/0910/239760.html	3	0	2
180	13	10	内地iphone6售价	24631	http://net.chinabyte.com/427/13101427.shtml	3	1	3
181	13	10	如何购买港版iphone6	9340	http://mobile.it168.com/a2014/0911/1665/000001665400.shtml	4	0	4
182	13	10	如何购买港版iphone6	9342	http://jingyan.baidu.com/album/d8072ac444c079ec95cefd27.html?picindex=2	4	1	3
183	13	10	购买港版iphone6是否缴纳关税	24667	http://www.customslawyer.cn/xfsd/wptg/201409/61496.html	6	0	1
184	13	10	购买港版iphone6是否缴纳关税	24669	http://www.bgycn.com/banshi/ttpim/20141008/173727392.html	6	1	2
185	5	10	购买港版iphone6	19877	http://mobile.it168.com/a2014/0911/1665/000001665400.shtml	1	0	4
186	5	10	购买港版iphone6	19881	http://www.xpgod.com/article/30090.html	1	1	3
187	5	10	内地iphone6价格	21439	http://net.chinabyte.com/427/13101427.shtml	2	0	4
188	5	10	港版iphone6支持内地运营商网络吗	21489	http://tech.xinmin.cn/2014/09/02/25290561.html	4	0	2
189	22	10	港版iphone6	1110	http://www.dogefly.com/	0	0	2
190	22	10	港版iphone6	1113	http://product.pcpop.com/000696155/Index.html	0	1	4
191	22	10	港版iphone6	1112	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml	0	2	4
192	22	10	在香港买手机带回大陆需要关税吗	11718	http://it.da-quan.net/article.php?id=110365733	1	0	3
193	21	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	0	2
194	21	11	清华大学游泳馆	1632	http://you.kuxun.cn/qhdxyyg.html	0	1	1
195	21	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	2	2
196	21	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	3	1
197	21	11	清华大学游泳馆	1641	http://you.kuxun.cn/qhdxyyg-ditu.html	0	4	1
198	21	11	清华大学游泳馆	1645	http://guazi.ganji.com/place-61005.html	0	5	2
199	21	11	清华大学游泳馆开放时间	7472	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	1	0	1
200	21	11	清华大学游泳馆开放时间	7475	http://www.bjsmq.cn/kaibo/kaibov1v110056c624600/	1	1	1
201	21	11	清华大学游泳馆开放时间	7480	http://zh.wikipedia.org/wiki/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E9%99%88%E6%98%8E%E6%B8%B8%E6%B3%B3%E9%A6%86	1	2	2
202	21	11	清华陈明游泳馆 开放时间	7500	http://blog.renren.com/share/116595491/14091944293	2	0	1
203	21	11	清华陈明游泳馆 价格	7517	http://www.aibang.com/detail/1229946585-421828247	3	0	2
204	21	11	清华大学 游泳 票价	7608	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	6	0	2
205	21	11	清华 游泳卡	7774	http://beijing.edeng.cn/jiedaoxinxi/114289728.html	8	0	1
206	21	11	清华 游泳卡	7778	http://tieba.baidu.com/f?kz=1275424779	8	1	2
207	21	11	清华 游泳卡	7796	http://news.tsinghua.edu.cn/publish/news/4212/2014/20140606090309854788525/20140606090309854788525_.html	8	2	1
208	21	11	清华 游泳卡	7795	http://www.dianping.com/review/23019238	8	3	2
209	12	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	0	2
210	12	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	1	1
211	12	11	清华大学游泳馆	1631	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	0	2	1
212	12	11	清华大学游泳馆	1632	http://you.kuxun.cn/qhdxyyg.html	0	3	1
213	12	11	清华大学游泳馆	1632	http://you.kuxun.cn/qhdxyyg.html	0	4	2
214	12	11	清华大学游泳馆	1633	http://www.ruyile.com/zx.aspx?id=12493	0	5	1
215	12	11	清华大学游泳馆 地址	15234	http://www.aibang.com/detail/1805433765-943974894	1	0	1
216	12	11	清华大学游泳馆 地址	15235	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	1	1	2
217	12	11	清华大学游泳馆 地址	15236	http://meishi.qq.com/shops/9247160789116093057	1	2	1
218	12	11	清华大学游泳馆 地址	15239	http://www.aliqidian.cn/shop/167674/	1	3	1
219	12	11	清华大学游泳馆 时间	16778	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	2	0	4
220	12	11	清华大学游泳馆 时间	16779	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	2	1	1
221	12	11	陈明游泳馆 时间	16805	http://zh.wikipedia.org/zh-tw/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E9%99%88%E6%98%8E%E6%B8%B8%E6%B3%B3%E9%A6%86	3	0	2
222	12	11	陈明游泳馆 时间	16804	http://www.aibang.com/detail/1229946585-421828247	3	1	1
223	12	11	清华大学游泳馆 场次	16828	http://www.yacol.com/info/aerobics/49873/	4	0	4
224	12	11	清华大学游泳馆 场次	16830	http://www.ruyile.com/zx.aspx?id=12493	4	1	1
225	12	11	清华大学游泳馆 场次	16831	http://news.tsinghua.edu.cn/publish/news/4205/2014/20140606090309854788525/20140606090309854788525_.html	4	2	2
226	12	11	清华大学游泳馆 场次	16834	http://store.tuan800.com/shop_121709/deal_all	4	3	1
227	12	11	清华大学游泳馆 场次	16835	http://www.renrenzhe.com/qinghuadaxueyouyongguan-t	4	4	1
228	12	11	清华大学游泳馆 西湖游泳馆	16862	http://news.tsinghua.edu.cn/publish/news/4212/2014/20140606090309854788525/20140606090309854788525_.html	5	0	1
229	12	11	清华大学游泳馆 西湖游泳馆	16864	http://www.aibang.com/detail/1805433765-943974894/reviews/	5	1	3
230	12	11	清华大学游泳馆 西湖游泳馆	16868	http://www.tuniu.com/g25014/guide-0-0/	5	2	1
231	9	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	0	2
232	9	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	1	2
233	9	11	清华大学游泳馆	1643	http://www.renrenzhe.com/...g/qinghuadaxueyouyongguan-t	0	10	1
234	9	11	清华大学游泳馆	1644	http://www.renrenzhe.com/qinghuadaxueyouyongguan-t	0	11	1
235	9	11	清华大学游泳馆	1645	http://guazi.ganji.com/place-61005.html	0	12	2
236	9	11	清华大学游泳馆	1631	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	0	2	2
237	9	11	清华大学游泳馆	1632	http://you.kuxun.cn/qhdxyyg.html	0	3	1
238	9	11	清华大学游泳馆	1633	http://www.ruyile.com/zx.aspx?id=12493	0	4	1
239	9	11	清华大学游泳馆	1634	http://store.tuan800.com/shop_121709/deal_all	0	5	1
240	9	11	清华大学游泳馆	1635	http://www.tuniu.com/u/photos/46574	0	6	1
241	9	11	清华大学游泳馆	1637	http://www.5yi.com/places/90311	0	7	2
242	9	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	8	1
243	9	11	清华大学游泳馆	1640	http://share.renren.com/keywords/424942	0	9	1
244	9	11	清华大学游泳馆  开放时间	18026	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	2	0	2
245	9	11	清华大学游泳馆  开放时间	18027	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	2	1	1
246	9	11	清华大学游泳馆  开放时间	18027	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	2	2	4
247	17	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	0	2
248	17	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	1	3
249	17	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	2	1
250	17	11	清华大学游泳馆 学生票价格	18610	http://www.soowen.com/wendao/wendao.php?id=180211982	1	0	3
251	17	11	清华大学游泳馆 学生票价格	18612	http://www.dianping.com/review/33936516	1	1	1
252	17	11	清华大学游泳馆 学生票价格	18611	http://www.dianping.com/review/26866774	1	2	1
253	17	11	清华大学游泳馆 学生票价格	18605	http://www.dianping.com/review/22351549	1	3	2
254	17	11	清华大学游泳馆 游泳卡	18630	http://sales.hlgnet.com/info/155460/	2	0	2
255	17	11	清华大学游泳馆 游泳卡	18634	http://beijing.edeng.cn/jiedaoxinxi/114289333.html	2	1	1
256	15	11	清华大学游泳馆	1631	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	0	0	3
257	15	11	清华大学游泳馆 具体地址	25196	http://www.aibang.com/detail/1229946585-421828247	1	0	2
258	15	11	清华大学游泳馆 具体地址	25195	http://www.aibang.com/detail/1805433765-943974894	1	1	1
259	15	11	清华大学游泳馆 具体地址	25201	http://wudaokou.fang.com/shangpu/166998/	1	2	1
260	15	11	清华大学游泳馆 具体地址	25205	http://aomen.city8.com/canyinfuwu/2240880_EHH75_address.html	1	3	3
261	15	11	清华大学游泳馆 具体地址	25198	http://www.5yi.com/place/big_map?place_id=90311	1	4	1
262	15	11	清华大学游泳馆 具体地址	25197	http://meishi.qq.com/shops/9247160789116093057	1	5	3
263	15	11	清华大学游泳馆 开放时间	5265	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	2	0	2
264	15	11	清华大学露天游泳馆	25246	http://www.997788.com/pr/detail_135_10175926.html	3	0	2
265	15	11	清华大学露天泳池 学生价格	25280	http://www.newsmth.net/nForum/article/Swimming/820991?au=exo	5	0	3
266	15	11	清华大学游泳馆开放时间段	25298	http://blog.renren.com/share/1653284050/11973416502	7	0	2
267	15	11	清华大学游泳馆开放时间段	25298	http://blog.renren.com/share/1653284050/11973416502	7	1	3
